date,ticker,pct_change_prev_close,day_percent_change,max_day_percent_change,source,title,description,url,same_or_prev
11/20/19,GNPX,-43.5,-34.086629,9.22787194,bw,Genprex Reports Positive Preclinical Data for the Treatment of Some of the Most Resistant Metastatic Lung Cancers,"Genprex, Inc. (“Genprex” or the “Company”) (NASDAQ: GNPX), a clinical-stage gene therapy company, reported that its collaborators from The University of Texas MD Anderson Cancer Center (“MD Anderson”)...",http://www.businesswire.com/news/home/20191119005099/en/Genprex-Reports-Positive-Preclinical-Data-for-the-Treatment-of-Some-of-the-Most-Resistant-Metastatic-Lung-Cancers,prev
11/22/19,TBLT,-20,-27.43764172,0.680272109,gnw,"TOUGHBUILT ANNOUNCES THAT ITS CLASS A UNITS WILL BEGIN TRADING SEPARATELY AS COMMON STOCK AND SERIES A WARRANTS EFFECTIVE NOVEMBER 22, 2019","LAKE FOREST, Calif., Nov. 21, 2019 (GLOBE NEWSWIRE) -- ToughBuilt Industries, Inc. (“ToughBuilt”) (NASDAQ: TBLT; TBLTU; TBLTW), a leading designer, manufacturer and distributor of innovative tools...",https://www.globenewswire.com/news-release/2019/11/21/1951129/0/en/TOUGHBUILT-ANNOUNCES-THAT-ITS-CLASS-A-UNITS-WILL-BEGIN-TRADING-SEPARATELY-AS-COMMON-STOCK-AND-SERIES-A-WARRANTS-EFFECTIVE-NOVEMBER-22-2019.html,prev
11/25/19,CREG,-29.7,-31.93548387,0,gnw,China Recycling Energy Corporation Announces Completion of Warrant Exchange Offer,"XI'AN, China, Nov. 25, 2019 (GLOBE NEWSWIRE) --  China Recycling Energy Corporation (Nasdaq: CREG) (""CREG"" or ""the Company""), an industrial waste-to-energy solution provider in China, today...",https://www.globenewswire.com/news-release/2019/11/25/1951993/0/en/China-Recycling-Energy-Corporation-Announces-Completion-of-Warrant-Exchange-Offer.html,same
11/25/19,LJPC,-53.6,-23.82352941,1.470588235,gnw,La Jolla to Reassess Continued Development of LJPC-401 Based on Recent Clinical Results,"SAN DIEGO, Nov. 25, 2019 (GLOBE NEWSWIRE) -- La Jolla Pharmaceutical Company (Nasdaq: LJPC), a leader in the discovery, development and commercialization of innovative therapies intended to...",https://www.globenewswire.com/news-release/2019/11/25/1951998/0/en/La-Jolla-to-Reassess-Continued-Development-of-LJPC-401-Based-on-Recent-Clinical-Results.html,same
11/25/19,LJPC,-53.6,-23.82352941,1.470588235,gnw,La Jolla Pharmaceutical Company Announces Management Transition,"SAN DIEGO, Nov. 25, 2019 (GLOBE NEWSWIRE) -- La Jolla Pharmaceutical Company (Nasdaq: LJPC), a leader in the discovery, development and commercialization of innovative therapies intended to...",https://www.globenewswire.com/news-release/2019/11/25/1951985/0/en/La-Jolla-Pharmaceutical-Company-Announces-Management-Transition.html,same
11/26/19,MTFB,-36.7,-27.23112128,11.21281465,gnw,Motif Bio plc Announces Voluntary Delisting from the Nasdaq Capital Market,"NEW YORK, Nov. 26, 2019 (GLOBE NEWSWIRE) -- Motif Bio plc (AIM/Nasdaq: MTFB) (""Motif Bio"" or the ""Company"") announces that formal notice was given by the Company to Nasdaq on November 25, 2019 of...",https://www.globenewswire.com/news-release/2019/11/26/1952379/0/en/Motif-Bio-plc-Announces-Voluntary-Delisting-from-the-Nasdaq-Capital-Market.html,same
11/26/19,GTT,24.5,20.92198582,21.63120567,bw,GTT Selects Credit Suisse and Goldman Sachs as Financial Advisors for Sale of Infrastructure Division,"GTT Communications, Inc. (NYSE: GTT), a leading global cloud networking provider to multinational clients, announced today that it selected Credit Suisse and Goldman Sachs to act as financial advisors...",http://www.businesswire.com/news/home/20191126005280/en/GTT-Selects-Credit-Suisse-and-Goldman-Sachs-as-Financial-Advisors-for-Sale-of-Infrastructure-Division,same
11/27/19,GTT,25.7,22.42857143,23,bw,GTT Selects Credit Suisse and Goldman Sachs as Financial Advisors for Sale of Infrastructure Division,"GTT Communications, Inc. (NYSE: GTT), a leading global cloud networking provider to multinational clients, announced today that it selected Credit Suisse and Goldman Sachs to act as financial advisors...",http://www.businesswire.com/news/home/20191126005280/en/GTT-Selects-Credit-Suisse-and-Goldman-Sachs-as-Financial-Advisors-for-Sale-of-Infrastructure-Division,prev
12/2/19,TKKS,25,21.42857143,22.02380952,gnw,TKK Symphony Acquisition Corporation Announces Further Extension of Expiration Date of Tender Offer for its Ordinary Shares,"Beijing, Dec. 02, 2019 (GLOBE NEWSWIRE) --  TKK Symphony Acquisition Corporation (Nasdaq: TKKS) (“TKK” or the “Company”) today announced that it has further extended the expiration date of its...",https://www.globenewswire.com/news-release/2019/12/02/1955038/0/en/TKK-Symphony-Acquisition-Corporation-Announces-Further-Extension-of-Expiration-Date-of-Tender-Offer-for-its-Ordinary-Shares.html,same
12/9/19,TYHT,31.9,31.51041667,35.41666667,gnw,"Shineco, Inc. Announces Progress with CBD Product System Construction","BEIJING, Dec. 09, 2019 (GLOBE NEWSWIRE) -- Shineco, Inc. (""Shineco"" or the ""Company""; NASDAQ: TYHT), a producer and distributor of Chinese herbal medicines, organic agricultural produce, hemp...",https://www.globenewswire.com/news-release/2019/12/09/1957948/0/en/Shineco-Inc-Announces-Progress-with-CBD-Product-System-Construction.html,same
12/10/19,CMRX,-20.2,-21.40077821,1.167315175,gnw,Chimerix Presents Updated Results from Phase 2 Clinical Trial of DSTAT in Refractory Myelodysplastic Syndrome and Acute Myeloid Leukemia at American Society of Hematology Annual Meeting,"DURHAM, N.C., Dec. 10, 2019 (GLOBE NEWSWIRE) -- Chimerix, Inc. (Nasdaq: CMRX), a biopharmaceutical company focused on accelerating the development of medicines to treat cancer and other serious...",https://www.globenewswire.com/news-release/2019/12/10/1958467/25619/en/Chimerix-Presents-Updated-Results-from-Phase-2-Clinical-Trial-of-DSTAT-in-Refractory-Myelodysplastic-Syndrome-and-Acute-Myeloid-Leukemia-at-American-Society-of-Hematology-Annual-Me.html,same
12/12/19,ASMB,34.4,36.83908046,44.08045977,gnw,Assembly Biosciences Announces Pricing of $125 Million Public Offering,"SOUTH SAN FRANCISCO, Calif., Dec. 12, 2019 (GLOBE NEWSWIRE) -- Assembly Biosciences, Inc. (Nasdaq: ASMB) (“Assembly”), today announced the pricing of an underwritten public offering of 5,151,515...",https://www.globenewswire.com/news-release/2019/12/12/1959749/16259/en/Assembly-Biosciences-Announces-Pricing-of-125-Million-Public-Offering.html,same
12/12/19,ASMB,34.4,36.83908046,44.08045977,gnw,Assembly Biosciences Announces Proposed Public Offering of Common Stock,"SOUTH SAN FRANCISCO, Calif., Dec. 11, 2019 (GLOBE NEWSWIRE) -- Assembly Biosciences, Inc. (Nasdaq: ASMB) (“Assembly”), today announced that it intends to offer and sell, subject to market and other...",https://www.globenewswire.com/news-release/2019/12/11/1959520/16259/en/Assembly-Biosciences-Announces-Proposed-Public-Offering-of-Common-Stock.html,prev
12/17/19,INPX,99.7,95.67430025,116.2849873,gnw,Inpixon Granted Additional Business Following Successful GPS-Based Tracking Pilot,"PALO ALTO, Calif. and TORONTO, Dec. 16, 2019 (GLOBE NEWSWIRE) -- Inpixon (Nasdaq: INPX), a leading indoor data company that specializes in delivering indoor intelligence, today announced it has...",https://www.globenewswire.com/news-release/2019/12/16/1960943/0/en/Inpixon-Granted-Additional-Business-Following-Successful-GPS-Based-Tracking-Pilot.html,prev
12/19/19,SELB,45.2,41.33333333,45.33333333,gnw,Selecta Biosciences Announces $70 Million Private Placement,"WATERTOWN, Mass., Dec. 19, 2019 (GLOBE NEWSWIRE) -- Selecta Biosciences, Inc. (NASDAQ: SELB), a clinical-stage biotechnology company focused on unlocking the full potential of biologic therapies...",https://www.globenewswire.com/news-release/2019/12/19/1962786/0/en/Selecta-Biosciences-Announces-70-Million-Private-Placement.html,same
12/19/19,CBIO,65.8,29.4599018,30.11456629,gnw,Catalyst Biosciences Announces Global License and Collaboration Agreement to Develop Pegylated CB 2782 for the Treatment of Dry Age-Related Macular Degeneration,"SOUTH SAN FRANCISCO, Calif., Dec. 19, 2019 (GLOBE NEWSWIRE) -- Catalyst Biosciences, Inc. (Nasdaq: CBIO), today announced it has entered into a global license and collaboration agreement with Biogen...",https://www.globenewswire.com/news-release/2019/12/19/1962743/35555/en/Catalyst-Biosciences-Announces-Global-License-and-Collaboration-Agreement-to-Develop-Pegylated-CB-2782-for-the-Treatment-of-Dry-Age-Related-Macular-Degeneration.html,same
12/20/19,DCAR,102.4,53.84615385,124.3589744,bw,DropCar and AYRO Announce Signing of Merger Agreement,"DropCar, Inc. (Nasdaq: DCAR) (“DropCar”) and privately-held AYRO, Inc. (“AYRO”), an Austin-based company, today jointly announced that they have signed a definitive merger agreement under which, if ap...",http://www.businesswire.com/news/home/20191220005108/en/DropCar-and-AYRO-Announce-Signing-of-Merger-Agreement,same
12/27/19,AQMS,59.6,31.74603175,74.6031746,gnw,Aqua Metals Receives 1st Insurance Reimbursement of $2.5M AquaRefinery Released By Fire Marshal,"MCCARRAN, Nev., Dec. 27, 2019 (GLOBE NEWSWIRE) -- Aqua Metals, Inc. (NASDAQ: AQMS) (“Aqua Metals” or the “Company”), which is reinventing lead recycling with its AquaRefining™ technology, today...",https://www.globenewswire.com/news-release/2019/12/27/1964634/36806/en/Aqua-Metals-Receives-1st-Insurance-Reimbursement-of-2-5M-AquaRefinery-Released-By-Fire-Marshal.html,same
1/2/20,TBLT,37.5,23.6617184,34.95276653,gnw,ToughBuilt Regains Compliance with Nasdaq Stockholders Equity Requirement,"LAKE FOREST, Calif, Jan. 02, 2020 (GLOBE NEWSWIRE) -- ToughBuilt Industries, Inc. (“ToughBuilt”) (NASDAQ: TBLT; TBLTW), a cutting edge product design, manufacturer and distributor of innovative...",https://www.globenewswire.com/news-release/2020/01/02/1965714/0/en/ToughBuilt-Regains-Compliance-with-Nasdaq-Stockholders-Equity-Requirement.html,same
1/2/20,ELGX,20.3,20.25316456,20.25316456,bw,"Endologix, Inc. to Present at the J.P. Morgan Healthcare Conference","Endologix, Inc. (Nasdaq: ELGX), a developer and marketer of innovative treatments for aortic disorders, today announced that John Onopchenko, Chief Executive Officer, and Vaseem Mahboob, Chief Financi...",http://www.businesswire.com/news/home/20200102005491/en/Endologix-Inc.-to-Present-at-the-J.P.-Morgan-Healthcare-Conference,same
1/6/20,INPX,-55.2,-62.17068646,1.85528757,gnw,Inpixon Announces Reverse Stock Split for NASDAQ Compliance,"PALO ALTO, Calif., Jan. 06, 2020 (GLOBE NEWSWIRE) -- Inpixon (NASDAQ:INPX), a leading indoor data company that specializes in delivering indoor intelligence, today announced that the Company’s Board...",https://www.globenewswire.com/news-release/2020/01/06/1966746/0/en/Inpixon-Announces-Reverse-Stock-Split-for-NASDAQ-Compliance.html,same
1/7/20,GENE,116.8,116.8269231,150.9615385,gnw,20 Medical centers across 8 US states set to offer Breast Cancer Test,"MELBOURNE, Australia, Jan. 07, 2020 (GLOBE NEWSWIRE) -- Molecular diagnostics company Genetic Technologies Limited (ASX: GTG, NASDAQ: GENE) is pleased to advise that its third-generation breast...",https://www.globenewswire.com/news-release/2020/01/07/1967426/0/en/20-Medical-centers-across-8-US-states-set-to-offer-Breast-Cancer-Test.html,same
1/7/20,GNPX,39.1,29.99071495,36.18074899,bw,Genprex to Present at Biotech Showcase™ 2020 in San Francisco,"Genprex, Inc. (“Genprex” or the “Company”) (NASDAQ: GNPX), a clinical-stage gene therapy company utilizing a unique, nonviral proprietary platform designed to deliver tumor suppressor genes to cancer...",http://www.businesswire.com/news/home/20200106005059/en/Genprex-to-Present-at-Biotech-Showcase%E2%84%A2-2020-in-San-Francisco,prev
1/8/20,CLVS,27.2,29.04191617,35.08982036,bw,Clovis Oncology Announces Debt Refinancing Transaction,"Clovis Oncology, Inc. (NASDAQ: CLVS) (the “Company”) announced today that on January 6, 2020 it priced a registered direct offering (the “Share Offering”) of an aggregate of 17,777,679 shares (the “Sh...",http://www.businesswire.com/news/home/20200107005560/en/Clovis-Oncology-Announces-Debt-Refinancing-Transaction,prev
1/8/20,VSTM,36.5,22.85714286,35,bw,"Verastem Oncology Announces Global Licensing Agreement with Chugai Pharmaceutical Co., Ltd. to Develop and Commercialize RAF/MEK Inhibitor CH5126766","Verastem, Inc. (Nasdaq:VSTM) (Verastem Oncology or the Company), a biopharmaceutical company focused on developing and commercializing medicines seeking to improve the survival and quality of life of...",http://www.businesswire.com/news/home/20200108005086/en/Verastem-Oncology-Announces-Global-Licensing-Agreement-with-Chugai-Pharmaceutical-Co.-Ltd.-to-Develop-and-Commercialize-RAFMEK-Inhibitor-CH5126766,same
1/9/20,AGTC,122.8,39.39849624,42.85714286,gnw,AGTC to Host Conference Call and Webcast on January 9 at 8:00 am ET to Discuss X-Linked Retinitis Pigmentosa Interim Six-Month Data from the Dose Expansion Cohort of its Ongoing Phase 1/2 Clinical Trial,"GAINESVILLE, Fla. and CAMBRIDGE, Mass., Jan. 08, 2020 (GLOBE NEWSWIRE) -- Applied Genetic Technologies Corporation (Nasdaq: AGTC), a biotechnology company conducting human clinical trials of...",https://www.globenewswire.com/news-release/2020/01/08/1968086/30580/en/AGTC-to-Host-Conference-Call-and-Webcast-on-January-9-at-8-00-am-ET-to-Discuss-X-Linked-Retinitis-Pigmentosa-Interim-Six-Month-Data-from-the-Dose-Expansion-Cohort-of-its-Ongoing-Ph.html,prev
1/9/20,LJPC,35,24.70308789,27.0783848,gnw,"La Jolla Pharmaceutical Company Announces Preliminary GIAPREZA™ (Angiotensin II) Net Sales for the Three and Twelve Months Ended December 31, 2019","SAN DIEGO, Jan. 09, 2020 (GLOBE NEWSWIRE) -- La Jolla Pharmaceutical Company (Nasdaq: LJPC), a leader in the discovery, development and commercialization of innovative therapies intended to...",https://www.globenewswire.com/news-release/2020/01/09/1968404/0/en/La-Jolla-Pharmaceutical-Company-Announces-Preliminary-GIAPREZA-Angiotensin-II-Net-Sales-for-the-Three-and-Twelve-Months-Ended-December-31-2019.html,same
1/10/20,CODX,28.7,26.6344086,36.55913979,bw,"Co-Diagnostics, Inc. Invited to Ring Nasdaq Opening Bell Following Several Milestone Events","Co-Diagnostics, Inc. (Nasdaq: CODX), a molecular diagnostics company with a unique, patented platform for the development of diagnostic tests, announced today that it has been recognized as a company...",http://www.businesswire.com/news/home/20200109005155/en/Co-Diagnostics-Inc.-Invited-to-Ring-Nasdaq-Opening-Bell-Following-Several-Milestone-Events,prev
1/13/20,AMRH,-24.7,-30.45112782,3.383458647,gnw,Ameri100 Announces Conference Call to Discuss Merger With Jay Pharma,"ATLANTA, Jan. 13, 2020 (GLOBE NEWSWIRE) -- AMERI Holdings, Inc. (NASDAQ: AMRH) (“Ameri”), will host a conference call and webcast at 4:15 p.m. ET on Thursday, January 16, 2020, to discuss its entry...",https://www.globenewswire.com/news-release/2020/01/13/1969844/0/en/Ameri100-Announces-Conference-Call-to-Discuss-Merger-With-Jay-Pharma.html,same
1/14/20,INPX,54.8,44.13265306,55.35714286,gnw,Inpixon Extends Patent Protection for Mobile Device Tracking and Management into Canada,"PALO ALTO, Calif. and TORONTO, Jan. 14, 2020 (GLOBE NEWSWIRE) -- Inpixon (Nasdaq: INPX), a leading indoor data company that specializes in delivering indoor intelligence, today announced that the...",https://www.globenewswire.com/news-release/2020/01/14/1970259/0/en/Inpixon-Extends-Patent-Protection-for-Mobile-Device-Tracking-and-Management-into-Canada.html,same
1/14/20,TLRY,22.2,23.01449275,25.2173913,bw,Tilray® Expands Global Leadership Team with New COO and CFO,"Tilray, Inc. (NASDAQ: TLRY), a global pioneer in cannabis production, research, cultivation, and distribution, announces the expansion of its global senior leadership team with two strategic hires: Jo...",http://www.businesswire.com/news/home/20200114005249/en/Tilray%C2%AE-Expands-Global-Leadership-Team-with-New-COO-and-CFO,same
1/15/20,PACD,-24.1,-24.06015038,0.751879699,bw,Pacific Drilling Announces Arbitration Decision,"Pacific Drilling S.A. (NYSE: PACD) (the “Company”) announced today that an award has been issued in the previously disclosed arbitration proceedings between the Company’s subsidiaries, Pacific Drillin...",http://www.businesswire.com/news/home/20200115005770/en/Pacific-Drilling-Announces-Arbitration-Decision,same
1/15/20,RBZ,67.3,64.28571429,77.67857143,gnw,Reebonz Announces Strategic Partnership With TWIST,"SINGAPORE, Jan. 15, 2020 (GLOBE NEWSWIRE) -- Reebonz Holding Limited (Nasdaq: RBZ), a leading online luxury marketplace and platform in Southeast Asia and Asia Pacific, announced today that it has...",https://www.globenewswire.com/news-release/2020/01/15/1971108/0/en/Reebonz-Announces-Strategic-Partnership-With-TWIST.html,same
1/24/20,CHFS,-40.7,-29.41176471,25,gnw,"CHF Solutions, Inc. Announces Pricing of $8.4 Million Underwritten Public Offering","EDEN PRAIRIE, Minn., Jan. 24, 2020 (GLOBE NEWSWIRE) -- CHF Solutions, Inc. (NASDAQ:CHFS) today announced the pricing of an underwritten public offering of units for gross proceeds of approximately...",https://www.globenewswire.com/news-release/2020/01/24/1974953/26106/en/CHF-Solutions-Inc-Announces-Pricing-of-8-4-Million-Underwritten-Public-Offering.html,same
1/28/20,SAVA,21.1,26.23906706,42.12827988,gnw,Cassava Sciences Announces Completion of Patient Enrollment of a Phase 2b Study in Alzheimer’s Disease,"AUSTIN, Texas, Jan. 28, 2020 (GLOBE NEWSWIRE) -- Cassava Sciences, Inc. (Nasdaq: SAVA), a clinical-stage biotechnology company focused on Alzheimer’s disease, today announced it has initiated dosing...",https://www.globenewswire.com/news-release/2020/01/28/1976077/8339/en/Cassava-Sciences-Announces-Completion-of-Patient-Enrollment-of-a-Phase-2b-Study-in-Alzheimer-s-Disease.html,same
1/28/20,VISL,24.5,22.79240253,28.45718094,gnw,Vislink Technologies Completed Additional Delivery of Equipment Ordered on $2.8 Million U.S. Army Contract in 2019,"HACKETTSTOWN, NJ, Jan. 28, 2020 (GLOBE NEWSWIRE) -- Vislink Technologies, Inc. (NASDAQ: VISL) announces that, prior to the end of 2019, it completed an additional delivery of equipment ordered on...",https://www.globenewswire.com/news-release/2020/01/28/1976196/0/en/Vislink-Technologies-Completed-Additional-Delivery-of-Equipment-Ordered-on-2-8-Million-U-S-Army-Contract-in-2019.html,same
1/28/20,NH,56.5,23.4939759,65.6626506,bw,"The Health Plan Serving Over 200,000 Covered Lives Selects NantHealth’s NaviNet® Open to Drive Provider Engagement Strategy","NantHealth, Inc. (NASDAQ: NH), a next-generation, evidence-based, personalized healthcare company, today announced its partnership with The Health Plan, a clinically driven, technology-enhanced and cu...",http://www.businesswire.com/news/home/20200128005031/en/The-Health-Plan-Serving-Over-200000-Covered-Lives-Selects-NantHealth%E2%80%99s-NaviNet%C2%AE-Open-to-Drive-Provider-Engagement-Strategy,same
1/28/20,NH,56.5,23.4939759,65.6626506,bw,NantHealth and NantOmics Reveal a Novel AI Based Machine-Learning Digital Pathology Software for Lung Cancer by Identifying Tumor Infiltrating Killer Cells From Whole Slide Images,"NantHealth, Inc. (NASDAQ: NH), a next-generation, evidence-based, personalized healthcare company and NantOmics, LLC, the leader in molecular analysis, today presented a novel artificial intelligence...",http://www.businesswire.com/news/home/20200127005739/en/NantHealth-and-NantOmics-Reveal-a-Novel-AI-Based-Machine-Learning-Digital-Pathology-Software-for-Lung-Cancer-by-Identifying-Tumor-Infiltrating-Killer-Cells-From-Whole-Slide-Images,prev
1/29/20,COCP,-30.8,-26.53061225,0,gnw,"COCRYSTAL PHARMA, INC. PRICES $2.2 MILLION REGISTERED DIRECT OFFERING","BOTHELL, WA, Jan. 29, 2020 (GLOBE NEWSWIRE) -- COCRYSTAL PHARMA, INC. (NASDAQ: COCP) (“Cocrystal” or the “Company”), a clinical stage biotechnology company discovering and developing novel antiviral...",https://www.globenewswire.com/news-release/2020/01/29/1976872/0/en/COCRYSTAL-PHARMA-INC-PRICES-2-2-MILLION-REGISTERED-DIRECT-OFFERING.html,same
1/29/20,RRTS,41.3,36.03603604,38.88888889,bw,Roadrunner Announces Agreement to Sell its Prime Distribution Services Business to C.H. Robinson,"Roadrunner Transportation Systems, Inc. (“Roadrunner” or the “company”) (NYSE: RRTS), a leading asset-right transportation and asset-light logistics service provider, today announced it has signed a d...",http://www.businesswire.com/news/home/20200128005676/en/Roadrunner-Announces-Agreement-to-Sell-its-Prime-Distribution-Services-Business-to-C.H.-Robinson,prev
1/30/20,ADXS,33.5,32.34473646,39.48025253,gnw,Data on Advaxis’ Clinical Programs to be Presented at Upcoming Medical Meetings,"PRINCETON, N.J., Jan. 30, 2020 (GLOBE NEWSWIRE) -- Advaxis, Inc. (Nasdaq: ADXS), a clinical-stage biotechnology company focused on the development and commercialization of immunotherapy products,...",https://www.globenewswire.com/news-release/2020/01/30/1977598/0/en/Data-on-Advaxis-Clinical-Programs-to-be-Presented-at-Upcoming-Medical-Meetings.html,same
2/10/20,CODX,32,36.55172414,46.20689655,bw,"Co-Diagnostics, Inc. Announces Sales of New Coronavirus Test","Co-Diagnostics, Inc. (Nasdaq: CODX), a molecular diagnostics company with a unique, patented platform for the development of diagnostic tests, announced today sales of its screening test designed to i...",http://www.businesswire.com/news/home/20200210005698/en/Co-Diagnostics-Inc.-Announces-Sales-of-New-Coronavirus-Test,same
2/14/20,SUMR,269.5,244.8275862,327.5862069,gnw,"SUMR Brands Restructures Business, Sets Earnings Date","WOONSOCKET, R.I., Feb. 14, 2020 (GLOBE NEWSWIRE) -- SUMR Brands (""SUMR Brands"" or the ""Company"") (NASDAQ: SUMR), a global leader in premium infant and juvenile products, today announced that the...",https://www.globenewswire.com/news-release/2020/02/14/1985241/35018/en/SUMR-Brands-Restructures-Business-Sets-Earnings-Date.html,same
2/18/20,BBI,42.2,21.32352941,64.70588235,gnw,Brickell Biotech Announces Settlement of Dispute with Bodor Labs and Entry into Equity Funding Agreements,"BOULDER, Colo., Feb. 18, 2020 (GLOBE NEWSWIRE) -- Brickell Biotech, Inc. and its subsidiary (collectively, “Brickell”) (Nasdaq: BBI), a clinical-stage pharmaceutical company focused on developing...",https://www.globenewswire.com/news-release/2020/02/18/1986053/0/en/Brickell-Biotech-Announces-Settlement-of-Dispute-with-Bodor-Labs-and-Entry-into-Equity-Funding-Agreements.html,same
